,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping,dropout,momentum,weight_decay
0,2.354821436841723,2.4787443311001773,1.54836761016198,0.00505,32,"[300, 100]",30,relu,sgd,False,0.2,0.5,0.001
1,2.371112090880882,2.480600141023806,1.5345047197241417,0.00505,32,[250],30,relu,sgd,False,0.3,0.1,0.0001
2,2.371814681330757,2.452310731153533,1.5144877121096751,0.00505,32,[250],30,relu,sgd,False,0.3,0.5,0.001
3,2.3593301912988296,2.490735155316026,1.9003908463886805,0.00505,32,"[250, 50]",30,relu,sgd,False,0.4,0.5,0.01
4,2.408989324256288,2.4845729109267114,1.6313354500004502,0.00505,32,"[250, 50]",30,sigmoid,sgd,False,0.3,0.1,0.0001
5,2.406093563832028,2.524715535517589,1.5445422076508926,0.00505,32,[250],30,tanh,sgd,False,0.4,0.9,0.0001
6,2.423603736437284,2.6265284098111668,1.7918567244823165,0.002575,512,"[200, 50]",30,sigmoid,sgd,False,0.4,0.9,0.001
7,2.3862342554638643,2.557381526405263,1.6202109239698852,0.00505,32,"[250, 50]",30,tanh,sgd,False,0.4,0.1,0.0001
8,2.446984630795152,2.5176666197082804,1.697987242102344,0.00505,32,[250],30,sigmoid,sgd,False,0.3,0.9,0.001
9,2.4328751380626974,2.464691950724675,2.291199097266564,0.002575,512,"[250, 50]",30,sigmoid,sgd,False,0.2,0.5,0.001
